1584,538,737,95,843,7,831,731,1145,1251,1158
1585,960,1113,864,1336,417,469,1462,335,570,768
1586,23,1376,1644,1517,2372,1749,1005,585,205,115
1587,529,766,68,132,524,1256,59,454,1251,522
1588,646,1168,697,350,173,315,139,678,864,1017
1589,153,199,434,1195,84,1539,168,60,186,609
1590,662,1228,615,244,1448,728,763,1499,1460,1275
1591,587,194,713,216,1270,1262,1149,1049,1062,454
1592,482,1139,30,207,504,250,2056,599,75,1918
1593,420,1310,505,106,1584,29,147,1568,1115,142
1594,1109,533,366,406,294,122,385,1149,999,1281
1595,788,936,327,534,117,506,188,444,892,138
1596,48,541,2011,122,137,17,483,1894,404,1744
1597,1655,58,517,259,594,1991,1172,300,873,842
1598,104,183,1135,743,644,499,896,155,783,1035
1599,1000,1516,615,212,1341,581,1270,552,252,1670
1600,903,954,516,1674,22,523,508,917,416,1855
1601,499,529,505,958,994,905,58,2139,86,1159
1602,885,1011,437,267,40,929,526,923,483,900
1603,184,420,84,231,284,122,175,2577,255,412
1604,800,67,713,776,432,1124,723,188,888,1831
1605,1145,222,526,509,2417,1528,2076,1256,382,1520
1606,839,60,1643,1922,955,332,1533,53,2569,121
1607,237,307,359,44,32,86,599,738,542,2447
1608,183,317,143,242,1629,209,484,676,1087,648
1609,499,896,139,1232,15,1558,493,195,808,2028
1610,155,1728,734,519,873,91,467,968,1717,1210
1611,113,37,7,989,1237,851,325,763,808,885
1612,1058,434,727,122,720,6,1007,546,1697,2139
1613,133,251,79,184,1190,1664,1105,519,590,1291
1614,379,1106,535,2039,2036,357,2329,259,1166,353
1615,376,1181,1084,1209,272,850,288,509,941,1072
1616,522,78,305,748,497,514,79,29,139,683
1617,1451,1158,101,199,839,2577,156,469,2523,1531
1618,1457,1241,2066,29,2514,1033,1933,1940,1789,1472
1619,435,366,122,1387,519,186,428,69,1297,371
1620,531,480,381,526,372,2139,125,1387,138,364
1621,113,714,376,505,350,1109,994,1158,45,311
1622,277,139,385,633,718,842,41,195,1535,280
1623,1109,1004,1166,495,719,116,531,1831,332,2537
1624,315,872,2243,1682,2517,480,383,301,1464,284
1625,134,1254,84,1200,332,97,5,69,1523,661
1626,3,167,501,522,364,1931,1097,2760,2602,806
1627,59,541,2343,1831,200,860,482,728,880,228
1628,1018,895,51,939,720,242,615,1107,582,673
1629,1664,1482,1381,1735,27,1425,2502,1837,2406,8
1630,89,426,537,283,1531,923,592,11,403,1001
1631,63,585,960,845,2227,648,1507,404,166,1579
1632,68,273,237,420,290,982,103,177,199,2
1633,1309,352,92,18,1106,881,509,1327,1042,1340
1634,79,856,858,788,970,939,923,617,653,1207
1635,517,733,853,532,999,290,437,123,1323,148
1636,268,1726,1984,434,1115,77,1085,352,968,1724
1637,141,516,174,171,1195,1523,891,417,21,480
1638,151,57,123,5,148,1230,7,941,312,2353
1639,319,930,2555,1171,110,171,405,416,535,713
1640,921,575,531,1005,1818,1829,800,527,131,1864
1641,617,648,2122,2105,1663,2130,376,142,1258,781
1642,26,733,1470,288,528,1249,1687,385,931,1608
1643,317,48,69,445,506,1387,39,1173,96,1181
1644,583,20,2193,937,704,2796,906,669,1026,2965
1645,43,305,873,209,425,231,194,862,2400,1168
1646,588,1208,1595,455,898,2352,2435,520,2827,766
1647,128,600,1210,748,1262,1348,162,182,1105,46
1648,113,586,119,153,326,842,288,294,202,348
1649,60,896,499,633,288,153,470,125,146,1150
1650,1109,145,1092,949,220,1453,697,1651,1824,2046
1651,352,43,272,50,263,62,662,489,192,95
1652,517,979,872,345,338,1162,1643,75,2329,311
1653,266,1652,4,885,1542,2400,345,908,1963,860
1654,138,911,614,651,141,73,1856,748,1691,1105
1655,38,94,1157,5,994,943,646,952,126,17
1656,104,620,1691,283,280,1575,1016,1528,842,177
1657,139,1109,982,87,1586,1118,216,372,1590,1308
1658,732,184,885,43,26,2056,939,618,1149,853
1659,355,229,172,766,1956,365,176,2047,1451,733
1660,381,535,113,799,1682,269,1529,872,303,1457
1661,38,60,537,528,1011,880,96,508,911,319
1662,381,68,814,869,1927,892,1915,2279,877,1312
1663,246,164,547,176,213,390,919,808,194,870
1664,160,1015,107,10,0,1242,1232,671,287,203
1665,883,1243,1879,657,593,15,331,786,1967,1314
1666,651,1724,467,603,740,9,1011,1095,1718,1039
1667,184,177,520,1651,411,159,238,732,1633,2483
1668,128,244,51,221,1528,27,326,109,1423,376
1669,733,635,1526,1331,1629,918,1535,229,1492,1516
1670,1070,608,2149,438,391,78,1512,70,1319,290
1671,246,176,277,1106,147,105,62,448,143,365
1672,4,332,15,69,246,16,1216,729,199,1285
1673,690,64,1042,218,219,243,733,53,1423,661
1674,1132,1385,1013,1131,599,278,2023,440,430,1737
1675,753,2655,177,800,324,363,1967,2185,1712,1116
1676,3,993,1105,22,219,892,166,1654,1655,3027
1677,1232,697,218,992,58,2400,807,1124,321,928
1678,406,1690,445,506,909,322,535,31,84,0
1679,2836,1109,888,142,1371,1437,2130,955,1594,1840
1680,127,9,386,208,754,614,1468,739,46,619
1681,134,211,643,215,652,326,509,694,2214,1298
1682,771,567,164,1023,1425,418,1054,579,115,1267
1683,167,512,525,387,932,416,870,1106,1523,2036
1684,338,769,665,369,129,847,58,793,851,471
1685,15,790,13,661,765,174,751,766,269,812
1686,1021,910,2468,1417,730,777,450,1848,1050,887
1687,160,213,139,1520,812,892,205,1154,146,2064
1688,432,564,1084,131,374,1202,1014,1275,683,988
1689,141,889,530,538,1929,14,483,793,1346,249
1690,97,44,993,979,508,29,293,2627,9,225
1691,597,141,68,1612,372,1109,3,337,279,799
1692,59,164,10,1299,1516,231,108,720,475,345
1693,895,263,461,39,226,1517,1088,416,990,1297
1694,1190,501,326,2016,568,1996,2170,1520,969,1066
1695,970,676,288,495,221,236,1113,919,1067,1135
1696,434,769,1528,321,3,635,1023,357,236,1001
1697,665,1042,414,681,53,911,1105,1675,2264,377
1698,96,109,529,652,1940,2570,2610,542,277,706
1699,352,541,273,2215,164,1263,229,248,909,795
1700,40,611,2141,901,534,220,1387,1566,1005,1272
1701,27,184,39,516,937,267,137,1341,748,703
1702,587,58,512,40,994,424,321,300,1381,542
1703,635,740,202,900,1181,1808,287,20,767,793
1704,837,869,3,932,733,544,242,877,831,908
1705,280,256,1120,376,1465,453,1922,792,226,1927
1706,134,276,116,2180,706,313,445,462,323,228
1707,732,151,94,936,58,743,932,33,1168,911
1708,741,701,671,1399,580,1326,389,1500,1340,581
1709,873,836,187,1846,119,31,599,1232,530,588
1710,411,1801,47,1348,1596,662,498,282,1529,2774
1711,122,323,808,1001,1145,1368,561,215,17,119
1712,788,921,27,381,292,538,919,532,1162,371
1713,375,836,465,240,1072,85,523,1310,593,581
1714,305,866,1751,1232,248,360,2450,939,2788,530
1715,1256,406,287,44,127,793,731,1165,603,255
1716,9,1465,417,1226,1663,806,2055,892,129,1654
1717,273,979,69,896,174,1030,611,18,56,2514
1718,860,237,363,51,930,1708,0,1232,62,614
1719,541,156,800,21,383,741,258,697,839,268
1720,571,163,352,202,923,385,15,2255,388,1061
1721,2387,1819,586,2966,1101,434,1466,954,486,2975
1722,980,891,853,218,1711,788,837,1742,6,1080
1723,911,945,547,1345,296,466,194,2470,83,571
1724,1135,1523,493,211,343,122,755,425,1115,599
1725,1190,2784,1166,1326,30,476,194,32,1714,182
1726,754,386,696,1535,489,1126,1528,734,590,531
1727,941,419,49,717,519,714,349,2182,636,515
1728,545,993,1159,800,1888,234,2508,2821,2316,355
1729,635,43,866,46,798,79,1810,714,461,17
1730,48,512,40,979,911,3131,532,2591,41,209
1731,280,545,363,243,1366,277,290,283,905,321
1732,1231,2450,211,901,1528,525,491,178,135,2602
1733,1195,44,611,175,209,417,76,834,1933,1532
1734,491,932,904,803,746,319,575,213,177,2320
1735,556,1851,209,720,731,871,1545,1862,167,654
1736,836,1398,667,96,2884,1271,2634,1373,1749,1887
1737,259,237,291,714,340,1254,258,177,174,1258
1738,48,4,873,876,272,559,209,540,940,2232
1739,136,127,84,1528,41,2109,238,57,2705,1185
1740,1655,45,1272,66,315,2553,2503,1491,1844,2043
1741,97,192,212,126,259,50,756,925,1007,629
1742,273,454,1453,919,105,293,383,1120,884,617
1743,614,426,799,1256,419,204,718,842,1418,1631
1744,1105,929,905,432,463,945,1520,1655,1243,887
1745,720,1094,434,594,1401,839,1450,222,2182,2502
1746,44,1553,132,808,40,128,698,845,1181,856
1747,432,499,1004,1284,1209,675,164,79,1710,1206
1748,665,716,1940,741,95,2491,479,1462,2701,2044
1749,134,1254,2329,1484,178,2472,806,39,875,289
1750,264,432,15,242,1018,187,753,702,1831,559
1751,756,651,474,584,753,916,377,1063,387,1578
1752,970,849,415,999,836,59,311,853,1172,199
1753,38,237,148,122,528,843,1014,880,141,178
1754,798,213,1181,1046,174,1642,1304,79,797,660
1755,368,23,525,8,567,2316,229,1046,921,2837
1756,167,73,489,702,1332,1228,194,614,331,732
1757,1577,2091,496,546,1485,726,405,566,1533,2322
1758,264,569,703,187,193,2199,41,2165,711,1419
1759,9,686,19,2,109,1333,38,874,2153,47
1760,1018,666,58,588,651,1477,116,1318,1039,1696
1761,873,136,1075,1674,2091,527,1041,2264,878,2483
1762,743,591,612,243,352,37,1158,486,406,702
1763,1118,130,514,538,2165,400,2468,1724,2292,1228
1764,533,327,880,915,908,538,336,1291,16,618
1765,43,525,890,153,866,126,516,392,740,337
1766,213,214,1182,909,876,287,584,90,332,56
1767,420,128,217,97,77,184,2003,842,1340,692
1768,293,218,527,956,901,910,462,91,1243,731
1769,396,1383,1417,1115,338,1330,1005,1242,2738,1772
1770,646,531,3,946,387,110,516,122,243,756
1771,132,999,219,40,532,1520,251,331,15,84
1772,541,979,284,520,372,406,489,491,1423,1577
1773,273,1150,541,603,1014,429,89,567,78,907
1774,420,664,748,58,101,290,155,1200,955,54
1775,711,10,137,263,197,651,907,1426,2377,2136
1776,945,244,2122,1120,1651,1610,372,2065,2233,1447
1777,878,1439,482,343,1276,1106,1337,452,872,24
1778,160,92,517,900,325,277,110,760,349,898
1779,666,1067,389,1439,1575,323,700,2350,1601,1925
1780,294,60,622,2402,268,566,1894,126,1536,2365
1781,246,23,862,218,875,7,662,96,542,992
1782,256,416,194,516,765,521,1194,139,719,603
1783,48,743,740,611,1135,1213,877,800,1007,1220
1784,5,1124,3027,928,775,117,568,786,290,91
1785,1485,480,405,307,937,2328,1200,2559,923,939
1786,259,1935,437,206,870,2018,258,148,220,539
1787,275,502,64,1253,26,941,1014,1979,507,254
1788,244,387,1162,324,2599,928,328,1528,2450,2154
1789,150,605,125,135,1604,130,580,1304,2003,1102
1790,770,529,597,253,470,2489,425,2051,1475,99
1791,316,537,514,78,58,465,117,291,390,737
1792,246,166,396,567,619,291,258,385,1670,274
1793,287,107,741,1419,1843,860,1456,269,81,1876
1794,64,128,97,78,711,911,400,263,385,1230
1795,2030,1450,803,1682,49,1383,1623,1755,1618,418
1796,294,1727,529,2310,1004,2627,4,311,39,358
1797,132,123,1467,1014,1449,192,417,1454,85,357
1798,428,546,1453,1485,396,239,277,448,1405,1577
1799,156,555,1088,970,197,646,864,1685,994,1859
1800,50,390,769,406,325,1256,86,444,1423,418
1801,1131,945,1540,555,153,218,111,995,737,166
1802,1332,217,458,1200,1903,168,1111,2433,385,687
1803,1270,531,195,313,769,428,444,605,357,1831
1804,264,23,743,27,630,437,72,1041,857,144
1805,1075,618,277,31,898,737,740,551,1137,1078
1806,85,1061,776,990,52,363,530,1689,661,308
1807,872,141,1166,808,2064,1124,943,1528,236,647
1808,872,171,2237,5,939,551,2239,336,2323,952
1809,209,1131,829,1239,1001,531,718,1543,652,2231
1810,294,218,1187,1092,1846,41,2237,2241,1710,2280
1811,110,331,291,525,72,1357,495,1590,1334,1438
1812,1061,565,33,693,85,383,406,603,453,112
1813,714,643,879,738,1015,93,599,946,387,352
1814,33,434,3,968,1475,1092,719,383,445,1382
1815,5,1003,206,376,45,1267,67,174,988,1113
1816,188,38,669,748,599,530,831,147,77,437
1817,217,608,1251,1270,839,1145,724,90,1045,907
1818,215,633,1003,596,46,1240,43,605,1836,982
1819,1267,283,424,1535,428,629,509,1216,94,2555
1820,559,1449,2300,2231,84,2313,973,1987,1310,1260
1821,1070,1545,614,414,1476,109,1071,1262,425,1015
1822,104,164,22,1301,488,625,522,170,391,137
1823,537,60,149,263,983,873,669,342,1124,2241
1824,273,509,109,256,352,945,525,366,376,342
1825,19,467,288,1113,1712,612,192,146,541,677
1826,128,171,541,431,7,866,629,1456,217,798
1827,3,40,396,800,126,283,133,480,941,94
1828,167,509,529,242,979,1537,342,237,14,1273
1829,125,116,376,896,128,891,1133,1723,1228,263
1830,2237,293,2241,331,1,2061,917,311,534,1348
1831,134,266,2400,665,1986,414,309,802,371,2599
1832,529,383,124,428,7,1097,1188,1171,1596,794
1833,38,43,909,231,486,716,866,643,19,584
1834,603,769,211,419,2099,611,788,843,1373,149
1835,420,238,553,54,1689,448,1467,871,2000,2232
1836,1145,1831,1712,138,1332,609,285,356,638,561
1837,435,124,876,522,551,1168,39,1654,939,2241
1838,243,349,753,590,1387,405,591,2323,307,731
1839,605,431,168,974,839,1019,1280,381,697,2016
1840,1135,1173,982,59,176,1861,488,1419,699,441
1841,387,123,929,457,751,417,672,199,1927,1992
1842,244,85,171,505,210,955,523,1539,2264,86
1843,43,531,873,1935,2133,64,346,2451,328,271
1844,134,499,252,472,133,1340,91,1310,419,1660
1845,43,213,531,243,799,587,585,33,1254,651
1846,0,336,2491,4,135,1584,885,136,1263,236
1847,669,280,127,141,525,392,21,1331,415,129
1848,90,50,758,866,521,182,666,65,215,263
1849,680,1553,237,134,798,352,720,244,2250,2276
1850,980,40,21,187,951,689,1841,996,1107,381
1851,213,133,630,186,1198,94,678,146,1145,349
1852,26,312,693,1346,106,8,462,1216,627,548
1853,64,519,910,255,222,1115,983,1348,2343,419
1854,22,38,541,1103,521,259,336,646,1101,2251
1855,1018,188,970,1993,1118,420,647,1371,1445,1753
1856,862,363,176,16,506,524,516,387,94,748
1857,116,331,145,566,614,651,1145,532,812,83
1858,719,109,1497,1115,2039,512,142,419,1262,1619
1859,1241,315,348,999,2011,454,2250,363,848,157
1860,113,60,123,117,214,1018,2320,435,871,1037
1861,51,291,2483,939,517,1235,309,2025,719,539
1862,2231,1131,1584,1497,1247,2727,1491,951,330,445
1863,420,173,788,475,2693,5,411,44,955,2259
1864,283,380,229,383,33,1763,1312,28,2158,1775
1865,504,79,919,1157,137,52,885,528,1398,1228
1866,60,1106,515,994,1517,382,520,1730,617,922
1867,135,294,212,1281,277,1295,1652,2041,385,951
1868,420,633,194,2232,865,994,1568,40,2341,1331
1869,62,642,202,505,762,147,704,390,1184,350
1870,7,424,771,1348,290,519,1126,1472,1520,287
1871,184,519,415,78,186,287,917,306,358,70
1872,62,151,528,625,193,9,918,1011,525,921
1873,167,597,499,13,794,1450,1537,415,602,2610
1874,10,236,1253,617,1331,142,110,566,1738,101
1875,1200,335,133,929,925,79,970,843,445,375
1876,372,2329,876,2984,345,697,2211,2158,257,2508
1877,117,929,619,858,118,891,317,322,27,1695
1878,156,890,305,424,643,651,1101,229,1687,1038
1879,1075,1439,631,141,1190,226,651,82,1655,467
1880,1194,39,703,1038,1150,1211,573,59,149,450
1881,43,718,982,770,425,869,837,998,1118,2003
1882,176,75,665,662,669,111,1351,2039,2216,306
1883,1528,1546,584,1913,2610,1637,1673,540,1543,495
1884,46,643,321,322,633,988,435,1037,1996,880
1885,931,317,243,349,501,91,1540,999,1227,1888
1886,946,1563,848,183,547,1262,1553,1042,87,1344
1887,714,186,587,188,633,1811,338,90,731,1726
1888,534,126,386,435,69,678,1438,1979,1209,1901
1889,175,1008,2003,1070,505,336,666,1520,525,1017
1890,662,843,1166,1558,519,1213,69,795,1084,876
1891,719,342,2051,1485,1289,2041,2102,2482,325,31
1892,104,305,334,406,92,2279,1973,2788,149,2285
1893,88,206,373,1240,1590,152,207,537,2489,623
1894,317,515,147,831,428,386,765,159,126,215
1895,82,2231,1310,1297,1940,50,1109,1463,682,2614
1896,648,1511,385,730,603,1099,1012,2035,1623,169
1897,280,376,2011,343,41,266,129,876,335,461
1898,481,2425,842,165,1546,1347,900,1011,228,843
1899,445,2018,522,164,937,40,1366,870,1163,324
1900,646,720,126,89,964,661,182,1303,343,529
1901,910,919,993,22,40,315,292,470,59,914
1902,113,748,681,1154,41,1824,1098,99,383,21
1903,211,584,847,590,1726,27,1535,728,332,825
1904,1253,111,61,2030,258,633,2625,7,1794,1753
1905,264,713,1106,315,91,1195,903,71,1017,162
1906,1158,617,127,623,1488,1120,383,350,2,1263
1907,229,1105,583,837,932,260,1755,1009,2155,47
1908,831,454,382,1256,523,168,480,949,42,487
1909,876,1882,2241,2215,1327,1848,2659,1166,498,374
1910,726,716,1453,22,175,272,171,1629,1005,290
1911,211,911,1423,1634,93,1682,2712,698,918,1509
1912,655,17,215,45,766,790,724,160,406,600
1913,116,500,256,4,979,538,2008,534,2285,453
1914,244,38,546,1466,909,655,37,588,29,256
1915,623,156,1534,357,113,1557,1871,277,14,322
1916,713,517,546,655,1071,641,800,1280,537,534
1917,255,183,1755,57,518,487,1590,921,1913,265
1918,1736,2389,1192,1135,1088,732,1219,2979,519,127
1919,1000,331,907,592,322,1462,1086,505,1190,932
1920,758,720,1080,743,130,1271,467,2198,2199,420
1921,123,0,1405,390,1049,1115,566,842,1001,950
1922,1162,2378,246,2026,1911,1119,823,1158,259,58
1923,487,274,1165,1061,64,1423,15,2754,887,453
1924,1001,217,967,1121,896,974,394,3043,562,1446
1925,199,280,1251,145,1629,1452,1559,155,1585,1979
1926,45,175,294,141,720,1352,524,599,437,1453
1927,504,714,218,1526,193,260,2011,1887,2058,1244
1928,3,113,268,1855,506,376,2285,1256,21,2329
1929,614,382,79,374,593,1545,1712,870,613,850
1930,294,60,748,755,1153,1010,611,46,728,2641
1931,1558,651,218,268,86,1163,514,755,1297,2343
1932,860,1150,897,937,168,929,287,612,478,275
1933,889,929,160,1105,89,892,15,900,745,217
1934,68,544,516,515,944,149,2153,901,60,812
1935,499,334,869,127,1,525,2474,62,1584,497
1936,153,1023,203,200,92,704,357,204,825,514
1937,575,15,1058,1317,1714,1271,146,1057,38,1767
1938,177,861,591,585,792,665,74,884,497,188
1939,990,754,1068,1507,52,771,1456,647,1017,88
1940,7,1393,206,828,2003,554,1365,1266,2862,1423
1941,429,1080,94,96,9,2159,2039,979,248,982
1942,68,9,787,1331,1364,401,840,1334,1338,1251
1943,43,533,516,1135,349,1366,268,322,931,542
1944,209,246,546,994,718,38,1080,1457,1075,2610
1945,3,60,396,729,145,210,862,704,793,95
1946,171,204,1232,226,1249,392,2214,539,79,18
1947,713,1220,939,1385,537,521,1229,1850,551,793
1948,9,1150,155,900,219,1166,288,462,1244,1352
1949,482,251,117,1149,375,1114,1202,1153,1226,1141
1950,4,89,46,148,765,1232,1685,810,853,2275
1951,124,453,1195,9,42,552,479,376,334,790
1952,390,885,206,34,612,25,642,175,992,994
1953,315,1467,693,263,2055,419,248,1625,223,1537
1954,1030,171,1712,1927,369,982,1643,144,1423,1301
1955,932,1045,1145,1887,1333,41,655,39,690,1216
1956,428,97,524,1231,1210,152,1131,1033,57,1344
1957,1843,742,530,2251,1208,1428,1317,1314,2796,1680
1958,38,425,716,979,939,236,562,53,2324,876
1959,97,756,1251,537,140,1232,49,229,1346,2214
1960,189,376,86,559,497,970,85,3,798,226
1961,1790,1577,195,110,872,876,1866,878,168,1223
1962,244,524,1106,498,1915,174,373,806,322,52
1963,788,194,350,79,1712,110,331,702,16,909
1964,435,156,1244,84,1263,1387,729,1755,1879,433
1965,5,294,1535,217,756,7,13,214,2030,831
1966,67,2036,141,1488,44,69,149,2514,891,2490
1967,903,663,89,1270,1717,1041,885,1945,1142,615
1968,335,656,382,1363,1674,1253,753,2259,718,1846
1969,1231,1232,2805,892,374,898,1496,1535,2508,1935
1970,499,4,1244,151,872,545,9,209,1673,1466
1971,244,96,123,696,694,1,1535,1451,1292,82
1972,132,714,60,151,15,509,1528,512,338,29
1973,597,29,890,365,901,150,298,1654,475,2569
1974,0,67,264,765,1,129,294,657,1165,1313
1975,885,881,432,714,514,743,2039,1969,798,716
1976,662,623,105,839,681,128,12,642,428,1004
1977,92,128,331,599,156,168,67,569,1091,890
1978,915,2058,415,573,478,1145,503,743,1856,1149
1979,196,1999,2,1339,843,645,847,878,1522,1083
1980,1195,390,740,642,2300,19,599,663,332,1887
1981,148,2139,567,954,534,573,1919,928,2282,835
1982,878,93,237,17,1115,177,1558,1076,2427,877
1983,68,156,317,936,300,1439,1475,864,335,505
1984,432,1014,909,1251,1057,1192,1085,440,1207,268
1985,559,662,336,392,553,1675,2334,415,2489,1119
1986,189,186,903,1118,1109,1228,1439,1423,704,1419
1987,1517,1871,1915,556,743,1942,1126,707,570,1363
1988,541,923,862,795,1650,137,1107,719,1284,839
1989,156,547,256,542,1061,43,357,219,425,312
1990,97,175,217,1232,231,14,406,693,551,453
1991,167,244,527,1058,405,1691,704,277,59,1
1992,79,1101,350,465,756,1313,448,1715,29,193
1993,97,994,435,251,416,495,979,500,396,869
1994,151,390,41,755,646,287,188,1212,349,571
1995,1280,147,1081,317,1712,608,923,91,69,1061
1996,85,291,33,516,160,59,873,491,210,895
1997,84,771,391,108,845,1496,431,1542,578,2425
1998,204,1109,2098,1808,244,205,2227,1703,1260,585
1999,273,438,929,126,179,444,614,539,887,690
2000,237,267,92,544,1855,545,2599,1650,283,221
2001,280,88,27,1331,38,1258,567,59,415,2220
2002,22,1691,440,2206,7,1415,1018,774,1155,1346
2003,1198,1008,1316,989,2289,137,1076,68,1719,74
2004,43,932,1524,2241,149,432,326,1181,2847,283
2005,645,580,385,1460,1566,294,164,217,1847,1512
2006,184,1092,111,70,57,617,631,998,560,343
2007,338,236,324,839,226,85,523,453,539,465
2008,1654,243,434,206,2051,1120,277,1061,629,2240
2009,858,482,925,50,2265,9,676,1984,1105,459
2010,444,605,291,860,881,629,758,1053,220,1585
2011,1225,3096,1274,197,25,464,2291,866,744,1691
2012,856,666,1133,119,246,1209,15,1075,147,407
2013,184,132,2011,204,1106,141,349,538,406,541
2014,1095,2165,1308,144,1872,1207,1841,458,1378,616
2015,273,666,23,836,1308,1240,1237,619,12,645
2016,512,104,643,1198,982,139,1011,599,374,504
2017,945,1131,385,2033,2232,1917,1575,1130,1080,399
2018,68,48,1712,256,800,217,929,268,220,335
2019,64,1115,692,482,1529,2264,693,1459,566,1439
2020,187,575,1665,1114,267,1317,1524,467,364,2573
2021,273,93,945,39,324,1120,283,74,1297,793
2022,305,133,528,194,1075,34,467,137,268,1524
2023,1091,27,138,713,243,2888,1599,548,935,640
2024,322,43,176,258,163,767,311,20,897,800
2025,984,216,722,321,578,1005,1862,738,884,780
2026,1210,371,145,385,109,425,922,723,1,1526
2027,64,141,147,1106,168,122,829,255,143,287
2028,35,639,923,1691,1326,687,2289,3,525,1312
2029,1460,1651,90,689,630,1591,1721,169,1047,1478
2030,43,22,515,86,1228,740,411,346,340,1292
2031,1184,130,1381,1723,1300,296,51,1019,182,1230
2032,919,1159,2582,2139,405,1314,294,2690,390,1181
2033,2011,48,41,1522,2031,1231,706,42,502,70
2034,591,283,565,156,655,1150,215,1086,576,1600
2035,40,5,529,390,42,1761,525,409,400,1346
2036,38,508,349,435,327,1558,425,149,2139,242
2037,174,59,2233,12,71,1461,2102,1610,2131,706
2038,655,205,512,166,315,925,2,1299,1724,573
2039,454,167,48,1150,2153,415,41,316,795,697
2040,205,657,30,366,1856,581,332,342,1312,1383
2041,528,198,1088,317,1102,1475,251,1202,1082,731
2042,113,1171,64,29,331,1254,740,982,229,2837
2043,719,596,1253,1764,676,164,1092,1256,567,151
2044,1333,1401,1165,22,760,1772,514,512,1174,935
2045,39,435,1586,1105,1098,454,277,106,369,625
2046,290,905,192,491,188,9,1387,618,566,342
2047,209,44,743,349,1118,925,1157,405,1497,1956
2048,104,1673,256,1652,797,865,206,1635,2705,2036
2049,242,1097,307,88,958,1487,1323,714,49,14
2050,1332,44,669,171,1103,957,127,662,2055,866
2051,993,733,1690,930,1523,909,445,1,464,467
2052,964,669,1014,766,533,1984,1753,2702,720,317
2053,264,130,179,788,666,400,328,1185,149,1196
2054,1240,321,156,283,45,586,975,1500,696,1210
2055,1290,1662,1155,1080,2521,83,164,1234,903,73
2056,89,218,529,316,363,937,929,765,530,1168
2057,697,44,1200,2329,988,901,343,123,740,599
2058,714,1675,1262,205,221,63,1517,86,1492,808
2059,371,1868,525,1843,1243,418,356,173,2402,743
2060,3,2133,1673,2483,1195,428,1235,332,585,178
2061,44,719,733,168,432,715,20,1256,1568,1000
2062,93,441,1336,1842,1097,1770,2182,313,1950,2372
2063,1619,1120,115,409,790,407,168,1290,909,505
2064,51,92,273,113,535,1150,633,58,433,354
2065,605,156,65,1133,1301,1165,1345,311,881,2255
2066,115,661,426,11,713,10,1528,698,759,2033
2067,612,385,246,603,38,739,1313,724,740,317
2068,1451,68,162,1628,438,14,831,1344,1105,173
2069,434,328,266,79,2214,1673,199,338,808,56
2070,60,512,1158,39,790,767,597,505,524,82
2071,199,1128,1114,1588,1299,722,403,141,643,702
2072,164,1651,1520,1292,1516,1241,1582,1635,990,2727
2073,733,1014,217,519,732,33,862,1984,1743,917
2074,92,290,1157,332,218,535,862,2011,292,226
2075,1157,936,266,1171,1135,1927,363,444,958,434
2076,202,26,584,1601,919,484,1499,894,2199,1274
2077,68,1196,1364,881,117,474,182,800,47,508
2078,1259,188,587,808,1053,910,533,317,1149,27
2079,1106,664,1299,1921,7,1262,237,755,1608,1564
2080,1613,910,524,2281,1323,1558,970,2573,1903,1856
2081,775,711,191,187,29,921,463,787,1265,1935
2082,51,78,538,839,718,348,364,99,929,176
2083,275,922,765,1423,1309,792,345,904,796,2474
2084,1338,126,871,1861,395,1775,51,1200,68,533
2085,4,1157,218,504,896,716,2444,921,599,1488
2086,315,40,354,943,164,942,127,2215,901,316
2087,682,338,1285,1010,35,1128,911,220,194,2321
2088,104,96,1730,1118,931,21,770,425,979,623
2089,878,1005,903,783,128,27,41,825,288,294
2090,1528,428,599,382,715,1467,582,698,91,1295
2091,71,1092,722,1537,1491,474,2577,252,365,2334
2092,104,38,84,86,489,866,294,527,1228,1673
2093,236,283,979,1638,558,504,795,1651,651,331
2094,173,44,29,218,338,1751,251,189,911,584
2095,186,713,205,198,272,603,1092,1467,663,929
2096,713,714,197,1216,416,501,16,847,1426,828
2097,340,1722,891,387,1102,1812,519,1101,267,2057
2098,237,877,332,499,294,892,2378,1155,145,2091
2099,41,1333,113,153,444,1680,1311,535,568,723
2100,856,1248,1989,546,208,869,343,1570,2353,949
2101,567,479,1038,775,1526,274,47,517,575,1666
2102,837,651,862,26,272,242,452,1654,307,19
2103,244,85,153,59,321,1027,667,1081,898,1231
2104,1115,982,788,182,1181,957,363,1302,466,212
2105,1177,2204,798,1124,1137,510,903,392,206,1057
2106,38,669,113,277,210,546,406,338,308,501
2107,533,189,1,1163,1523,1423,207,625,358,263
2108,202,1075,541,2671,608,754,828,1685,542,93
2109,588,756,48,1016,30,964,1071,2004,871,1023
2110,321,203,1450,409,213,189,799,652,1940,242
2111,68,218,465,514,1115,941,798,385,332,1285
2112,1126,1810,221,884,1734,758,1237,176,437,173
2113,376,137,808,296,741,675,1482,191,278,1014
2114,290,547,438,264,127,527,793,1118,635,1115
2115,1396,1390,916,129,2686,1630,2091,2191,467,471
2116,499,1453,541,597,770,1494,748,4,973,336
2117,127,437,1109,733,209,525,1042,500,115,151
2118,376,27,605,287,166,366,146,1253,359,89
2119,788,690,642,231,1084,522,923,9,704,1105
2120,294,1448,1540,963,63,111,1092,1214,1553,2038
